"MasterFundCode","Symbol","ShortName","InceptionDate"
"006445","006448","华夏海外聚享混合发起式(QDII)C人民币","2019-02-12"
"006449","006449","浙商汇金量化精选混合","2019-03-25"
"006450","006450","嘉实致盈债券","2018-11-02"
"006451","006451","华富中证5年恒定久期国开债指数A","2019-01-28"
"006451","006452","华富中证5年恒定久期国开债指数C","2019-01-28"
"006453","006453","中加瑞利纯债债券A","2018-12-26"
"006453","006454","中加瑞利纯债债券C","2018-12-26"
"006455","006455","人保福睿18个月定期开放债券","2019-04-16"
"006434","006456","鹏华3个月中短债C","2018-10-17"
"006457","006457","平安估值优势混合A","2018-12-05"
"006457","006458","平安估值优势混合C","2018-12-05"
"006459","006459","人保鑫裕增强A","2018-11-13"
"006459","006460","人保鑫裕增强C","2018-11-13"
"006461","006461","人保福泽一年定期开放债券","2018-12-12"
"005179","006462","信达澳银新起点定期开放混合C","2018-10-08"
"005168","006463","信达澳银新征程定期开放灵活配置混合C","2018-10-08"
"006464","006464","浦银普益A","2018-11-08"
"006464","006465","浦银普益C","2018-11-08"
"006466","006466","浦银安盛双债增强债券A","2019-05-21"
"006466","006467","浦银安盛双债增强债券C","2019-05-21"
"006468","006468","嘉实稳联纯债债券","2019-05-30"
"000728","006470","工银目标收益一年定开A","2018-09-25"
"003418","006471","华润元大润鑫债券C","2018-09-21"
"006472","006472","海富通聚丰纯债","2018-11-30"
"006473","006473","招商中债1-5年进出口行A","2018-12-05"
"006473","006474","招商中债1-5年进出口行C","2018-12-05"
"006475","006475","国泰嘉睿纯债债券A","2018-10-11"
"501018","006476","南方原油C","2018-10-08"
"006477","006477","中邮沪港深精选混合","2019-03-28"
"006478","006478","长盛多因子策略优选","2018-11-23"
"270042","006479","广发纳指100ETF联接人民币(QDII)C","2018-10-25"
"270042","006480","广发纳指100ETF联接美元(QDII)C","2018-10-25"
"006481","006481","海富通上清所短融债券A","2019-01-18"
"006482","006482","广发可转债债券A","2018-11-02"
"006482","006483","广发可转债债券C","2018-11-02"
"006484","006484","广发中债1-3年国开债指数A","2018-11-14"
"006484","006485","广发中债1-3年国开债指数C","2018-11-14"
"006486","006486","广发中证1000指数A","2018-11-02"
"006486","006487","广发中证1000指数C","2018-11-02"
"006488","006488","富荣富开1-3年国开债纯债A","2018-10-31"
"006489","006489","招商添裕纯债A","2019-02-13"
"006489","006490","招商添裕纯债C","2019-02-13"
"006491","006491","南方1-3年国开债A","2018-11-08"
"006491","006492","南方1-3年国开债C","2018-11-08"
"006493","006493","南方3-5年农发债A","2018-12-05"
"006493","006494","南方3-5年农发债C","2018-12-05"
"006495","006495","国联安增富一年定开债","2018-11-14"
"006496","006496","银华安盈短债债券A","2018-12-07"
"006496","006497","银华安盈短债债券C","2018-12-07"
"006498","006498","中科沃土沃盛纯债A","2019-12-12"
"006498","006499","中科沃土沃盛纯债C","2019-12-12"
"006500","006500","建信润利增强债券A","2019-03-26"
"006500","006501","建信润利增强债券C","2019-03-26"
"006502","006502","财通集成电路产业股票A","2018-11-29"
"006502","006503","财通集成电路产业股票C","2018-11-29"
"006504","006504","广发汇承定期开放债券","2018-10-19"
"006505","006505","永赢祥益债券A","2018-10-12"
"006505","006506","永赢祥益债券C","2018-10-12"
"006507","006507","前海开源裕泽","2018-11-22"
"006508","006508","国联安增裕一年定开债券发起式","2018-11-22"
"006509","006509","国联安增盈纯债A","2019-05-08"
"006511","006511","博道卓远混合A","2018-11-07"
"006511","006512","博道卓远混合C","2018-11-07"
"006513","006513","鹏扬淳享债券A","2018-12-12"
"006513","006514","鹏扬淳享债券C","2018-12-12"
